C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV
-9.5079,-3.5274,-30.7977,-28.4911,-13.5407,-17.5197,-2.5957,19.4415,-14.3507,0.47323,5.4931,-6.6027,-171.4849,-1.3281,-5.6681,-22.613,-75.7631,-9.8325,-59.4082,-22.6123,-30.2654,-52.8551
-14.5475,-11.5483,-40.6168,-36.3437,-17.4559,-22.519,-10.6572,10.5457,-22.2229,-4.5317,-3.4832,-16.2523,238.4984,-8.5338,-13.533,-31.7769,-84.2657,-19.6612,-68.585,-32.4403,-39.4114,-62.6644
-11.4932,-7.5378,-32.7615,-29.7999,-15.5438,-18.4999,-8.6419,17.5457,-17.3785,-0.55341,0.52752,-12.6972,139.4974,-4.6034,-9.6005,-27.8495,-79.6874,-15.7297,-63.3411,-26.5435,-30.2654,-51.5472
-3.552,1.5114,-21.6331,-21.2929,-11.5375,-12.5204,0.42735,27.4623,-6.4786,4.4515,11.4773,-1.524,-293.4978,3.2573,-1.7357,-18.6857,-67.2606,-3.28,-52.8532,-16.7155,-14.5867,-34.5444
-5.5373,-0.54524,-27.5246,-25.2192,-12.5391,-13.5006,-0.58034,24.5456,-9.5064,3.5532,9.5038,-2.5397,-284.5368,1.2921,-3.7019,-21.3039,-69.2227,-5.2458,-55.4752,-19.3363,-15.24,-37.8142
-12.5622,-9.4916,-38.6529,-36.3437,-17.4559,-21.4897,-9.6496,13.4624,-19.1951,-2.4784,-1.5096,-14.7287,161.5056,-6.5686,-13.533,-31.7769,-81.6495,-18.3507,-66.6186,-30.4747,-27.6523,-51.5472
-12.5622,-10.52,-36.6891,-34.3805,-18.4575,-21.4897,-9.6496,13.4624,-19.1951,-3.505,-2.5282,-15.7445,236.4911,-6.5686,-12.2222,-31.7769,-80.3414,-17.6955,-65.3076,-29.8195,-26.3458,-48.2774
-5.5373,0.48308,-23.597,-22.6017,-13.5407,-12.5204,-0.58034,24.5456,-7.6897,3.5532,8.4852,-3.5555,-194.4967,2.6023,-1.7357,-20.6493,-69.2227,-3.28,-54.8197,-16.7155,-8.7072,-28.6589
-3.552,2.5397,-24.2516,-20.6386,-12.5391,-12.5204,2.4427,25.5665,-5.2675,4.4515,10.5224,-1.524,-347.4788,2.6023,-0.42494,-19.3402,-66.6065,-0.65902,-54.8197,-14.7499,-3.481,-25.3891
-9.5079,-6.5095,-35.3799,-30.4542,-15.5438,-18.4999,-6.6265,14.4832,-16.7729,-1.4517,1.4824,-11.6815,44.5108,-4.6034,-8.2897,-28.5041,-76.4172,-11.7982,-63.3411,-24.5779,-16.5466,-40.43
-11.4932,-10.52,-37.3437,-32.4174,-18.4575,-19.4802,-10.6572,14.4832,-18.5896,-2.4784,-1.5096,-14.7287,272.4785,-6.5686,-10.2559,-31.7769,-79.6874,-16.385,-66.6186,-27.8539,-19.813,-42.3919
-5.5373,-2.4991,-25.5608,-22.6017,-14.5422,-12.5204,-2.5957,24.5456,-8.2953,2.5265,8.4852,-4.5712,-66.5338,0.63708,-2.3911,-22.613,-70.5308,-4.5905,-56.7862,-16.7155,-5.4408,-26.697
-1.5667,3.4652,-19.6693,-17.3667,-12.5391,-8.5013,3.4504,29.5039,-3.4509,6.5048,14.4694,2.539,-365.4725,5.2225,2.1967,-17.3765,-63.3363,2.6172,-52.8532,-10.8186,2.3986,-17.5417
-6.4536,-3.5274,-30.7977,-25.2192,-15.5438,-14.4809,-2.5957,21.4832,-11.323,1.4999,8.4852,-5.587,-78.5057,0.63708,-3.7019,-24.5767,-71.8389,-6.5563,-60.7191,-18.6811,-8.7072,-30.6207
-10.4242,-8.4633,-35.3799,-30.4542,-18.4575,-18.4999,-7.6342,14.4832,-17.3785,-1.4517,0.52752,-12.6972,273.4821,-4.6034,-8.2897,-30.4678,-79.6874,-15.7297,-66.6186,-26.5435,-17.8531,-39.7761
-6.4536,-3.5274,-26.2154,-22.6017,-15.5438,-13.5006,-3.6034,21.4832,-9.5064,2.5265,7.5303,-5.587,54.4755,0.63708,-2.3911,-22.613,-72.4929,-7.2115,-58.7527,-19.3363,-7.4006,-28.6589
-0.49773,4.4935,-17.7055,-16.7123,-12.5391,-9.4816,4.4581,29.5039,-2.2398,7.5314,14.4694,2.539,-338.5178,7.1877,4.1629,-14.7583,-65.2984,1.3067,-51.5422,-10.8186,2.3986,-16.2338
-4.4683,0.48308,-25.5608,-22.6017,-13.5407,-13.5006,0.42735,20.4623,-8.2953,2.5265,8.4852,-2.5397,-196.504,3.2573,-0.42494,-19.3402,-71.8389,-4.5905,-58.7527,-17.3707,-5.4408,-25.3891
-11.4932,-7.5378,-35.3799,-31.763,-17.4559,-22.519,-8.6419,9.5249,-19.1951,-3.505,-1.5096,-13.713,228.5338,-3.2933,-8.2897,-26.5404,-83.6116,-18.3507,-68.585,-27.8539,-22.4261,-41.7379
-8.4389,-5.4812,-30.7977,-27.8367,-15.5438,-21.4897,-6.6265,12.4415,-17.3785,-1.4517,-0.49106,-13.713,167.5273,-1.3281,-4.3573,-23.2676,-81.6495,-15.7297,-65.3076,-25.2331,-21.7728,-37.8142
-2.483,3.4652,-21.6331,-18.6754,-11.5375,-15.5101,0.42735,19.4415,-8.2953,3.5532,8.4852,-3.5555,-274.5005,5.2225,3.5075,-13.4492,-72.4929,-3.28,-56.7862,-14.7499,-8.7072,-23.4273
-3.552,3.4652,-25.5608,-22.6017,-9.5344,-16.4904,0.42735,16.5248,-10.7175,1.4999,6.5117,-2.5397,-304.5377,3.2573,1.5413,-15.4128,-76.4172,-5.2458,-59.4082,-18.6811,-11.3203,-27.351
-10.4242,-6.5095,-37.3437,-34.3805,-14.5422,-25.5088,-8.6419,4.5666,-22.2229,-4.5317,-6.4752,-15.7445,136.4865,-5.2585,-7.6343,-25.2313,-88.844,-20.3165,-72.518,-30.4747,-29.6122,-44.3537
-13.4785,-8.4633,-38.6529,-35.6893,-14.5422,-26.489,-11.6649,2.5249,-23.434,-6.4566,-8.5124,-18.2838,249.5383,-7.2237,-8.2897,-26.5404,-90.8061,-22.2822,-73.829,-31.7851,-31.572,-45.6616
-7.5226,1.5114,-27.5246,-25.2192,-10.536,-19.4802,-2.5957,12.4415,-13.7452,-0.55341,1.4824,-8.6342,-167.4704,-0.67305,0.23046,-16.722,-81.6495,-11.7982,-64.6521,-21.3019,-17.8531,-33.2365
-5.5373,3.4652,-26.2154,-24.5648,-9.5344,-17.5197,-0.58034,13.4624,-12.5341,1.4999,4.4745,-6.6027,-358.5187,0.63708,2.1967,-14.7583,-77.7252,-8.522,-62.6856,-19.3363,-14.5867,-33.2365
-11.4932,-3.5274,-37.3437,-35.6893,-13.5407,-25.5088,-8.6419,4.5666,-24.6451,-3.505,-5.5203,-16.2523,8.5235,-6.5686,-6.3235,-24.5767,-88.844,-20.3165,-72.518,-29.8195,-25.6925,-49.5853
-13.4785,-9.4916,-41.2714,-38.3068,-16.5454,-29.4788,-13.6803,-0.53756,-28.2784,-7.4832,-11.5045,-23.3626,274.4857,-9.844,-10.2559,-28.5041,-93.4223,-27.5242,-76.451,-35.7163,-25.6925,-53.509
-8.4389,-1.4707,-31.4523,-29.7999,-13.5407,-22.519,-5.6188,10.5457,-19.1951,-1.4517,-2.5282,-14.7287,-36.4965,-3.2933,-2.3911,-19.3402,-84.2657,-16.385,-66.6186,-26.5435,-8.7072,-39.7761
-3.552,4.4935,-24.2516,-23.2561,-10.536,-18.4999,0.42735,16.5248,-11.323,3.5532,5.4931,-6.6027,-365.4725,2.6023,2.1967,-14.7583,-76.4172,-7.2115,-59.4082,-18.6811,3.7051,-29.3128
-8.4389,-1.4707,-33.4161,-30.4542,-13.5407,-21.4897,-3.6034,9.5249,-18.5896,-0.55341,-0.49106,-10.6657,-111.4821,-3.2933,-3.7019,-20.6493,-82.3035,-15.7297,-67.2741,-25.2331,-0.21457,-37.8142
-12.5622,-7.5378,-39.3075,-36.3437,-17.4559,-26.489,-10.6572,4.5666,-24.6451,-3.505,-6.4752,-16.2523,259.503,-8.5338,-9.6005,-27.8495,-88.844,-23.5927,-72.518,-32.4403,-8.7072,-47.6235
-8.4389,-2.4991,-30.7977,-28.4911,-15.5438,-22.519,-5.6188,11.5665,-16.7729,-0.55341,-0.49106,-8.6342,80.4982,-2.6382,-3.7019,-21.3039,-80.3414,-15.7297,-65.3076,-24.5779,1.7453,-37.8142
-2.483,7.4757,-19.6693,-19.3298,-12.5391,-14.4809,3.4504,22.504,-5.2675,5.4781,11.4773,1.5233,-329.4851,5.2225,5.4737,-13.4492,-69.2227,-1.3143,-56.7862,-14.7499,18.7306,-24.7352
-4.4683,3.4652,-25.5608,-24.5648,-14.5422,-15.5101,0.42735,18.5665,-9.5064,3.5532,7.5303,-0.50824,-230.4841,2.6023,0.23046,-18.6857,-74.455,-6.5563,-60.7191,-19.3363,18.7306,-31.2747
-11.4932,-7.5378,-37.3437,-35.6893,-17.4559,-23.4992,-8.6419,8.5041,-20.4062,-2.4784,-1.5096,-10.6657,207.5292,-6.5686,-8.2897,-27.8495,-85.5738,-19.6612,-70.5515,-30.4747,8.2781,-45.6616
-10.4242,-5.4812,-33.4161,-31.763,-16.5454,-21.4897,-8.6419,11.5665,-18.5896,-0.55341,-0.49106,-10.6657,192.4747,-4.6034,-7.6343,-25.2313,-82.3035,-17.6955,-67.2741,-27.8539,14.1576,-37.8142
-2.483,3.4652,-22.2878,-22.6017,-12.5391,-12.5204,0.42735,22.504,-8.2953,5.4781,10.5224,-0.50824,-251.4886,2.6023,1.5413,-17.3765,-72.4929,-6.5563,-57.4417,-16.7155,32.4494,-18.8496
-2.483,3.4652,-25.5608,-24.5648,-12.5391,-12.5204,0.42735,21.4832,-8.2953,5.4781,10.5224,0.50751,-325.4706,2.6023,0.23046,-18.6857,-72.4929,-5.2458,-58.7527,-16.7155,35.7158,-14.272
-9.5079,-5.4812,-37.3437,-35.6893,-18.4575,-18.4999,-8.6419,10.5457,-21.6173,-0.55341,1.4824,-8.6342,105.5173,-6.5686,-8.2897,-27.8495,-82.3035,-18.3507,-68.585,-28.5091,25.2634,-25.3891
-9.5079,-7.5378,-37.3437,-35.6893,-18.4575,-20.5094,-10.6572,10.5457,-21.6173,-1.4517,-0.49106,-11.6815,257.4957,-7.2237,-9.6005,-29.8132,-84.2657,-21.627,-69.2405,-29.8195,26.5699,-22.7733
-3.552,1.5114,-25.5608,-24.5648,-14.5422,-13.5006,-1.588,21.4832,-11.323,4.4515,10.5224,-0.50824,-136.5012,0.63708,0.23046,-19.3402,-75.7631,-8.522,-59.4082,-18.6811,40.2888,-2.5008
-2.483,5.5218,-22.2878,-22.6017,-13.5407,-10.5108,2.4427,24.5456,-7.6897,7.5314,13.5145,4.5705,-363.5369,3.2573,3.5075,-15.4128,-71.8389,-3.28,-56.7862,-13.4395,45.515,3.3847
-7.5226,-0.54524,-33.4161,-31.763,-16.5454,-17.5197,-4.6111,14.4832,-17.3785,1.4999,4.4745,-3.5555,-20.5101,-2.6382,-3.7019,-24.5767,-81.6495,-14.4192,-64.6521,-22.6123,30.4896,-7.7324
-12.5622,-6.5095,-37.3437,-34.3805,-19.4591,-21.4897,-9.6496,8.5041,-23.434,-1.4517,-0.49106,-9.65,274.4857,-6.5686,-7.6343,-28.5041,-86.2278,-21.627,-67.2741,-29.8195,8.2781,-23.4273
-6.4536,-0.54524,-27.5246,-27.8367,-16.5454,-15.5101,-3.6034,17.5457,-15.5618,3.5532,6.5117,-3.5555,-12.4811,0.63708,-1.7357,-21.3039,-77.7252,-13.764,-59.4082,-20.6467,7.6248,-18.8496
-2.483,6.5502,-21.6331,-22.6017,-13.5407,-13.5006,3.4504,24.5456,-8.2953,6.5048,13.5145,4.5705,-361.5296,5.2225,3.5075,-15.4128,-70.5308,-3.28,-54.8197,-13.4395,12.1978,-13.618
-7.5226,1.5114,-30.7977,-30.4542,-16.5454,-18.4999,-1.588,15.504,-16.7729,2.5265,5.4931,-0.50824,-143.5266,1.2921,-2.3911,-21.3039,-77.7252,-12.4535,-60.7191,-21.3019,-1.5211,-24.7352
-13.4785,-7.5378,-38.6529,-37.6524,-19.4591,-24.4795,-9.6496,7.4832,-25.2506,-2.4784,-2.5282,-10.6657,248.5347,-5.2585,-10.2559,-28.5041,-86.2278,-23.5927,-67.2741,-30.4747,-14.5867,-37.8142
-10.4242,-3.5274,-32.7615,-32.4174,-18.4575,-22.519,-6.6265,11.5665,-20.4062,-0.55341,1.4824,-6.6027,106.5209,-2.6382,-5.6681,-24.5767,-81.6495,-17.6955,-62.6856,-26.5435,-9.3605,-31.2747
-4.4683,5.5218,-23.597,-23.2561,-13.5407,-15.5101,1.435,20.4623,-10.7175,5.4781,10.5224,3.5547,-319.5205,4.5675,2.1967,-16.722,-71.8389,-5.2458,-54.8197,-16.7155,1.7453,-18.8496
-7.5226,2.5397,-28.8338,-28.4911,-13.5407,-17.5197,-0.58034,17.5457,-13.7452,3.5532,8.4852,1.5233,-261.525,2.6023,-1.7357,-20.6493,-73.801,-8.522,-57.4417,-19.3363,-2.8277,-25.3891
-14.5475,-5.4812,-39.3075,-37.6524,-19.4591,-24.4795,-8.6419,6.4624,-23.434,-2.4784,-2.5282,-8.6342,185.521,-5.2585,-9.6005,-29.8132,-84.2657,-21.627,-67.2741,-30.4747,-18.5064,-39.7761
-13.4785,-5.4812,-35.3799,-33.7261,-19.4591,-24.4795,-8.6419,8.5041,-22.2229,-1.4517,-1.5096,-8.6342,215.4866,-3.2933,-8.2897,-27.8495,-83.6116,-21.627,-65.3076,-27.8539,-16.5466,-36.5063
-5.5373,3.4652,-22.2878,-22.6017,-15.5438,-16.4904,0.42735,19.4415,-10.7175,4.4515,7.5303,0.50751,-226.4696,4.5675,1.5413,-17.3765,-72.4929,-8.522,-54.8197,-16.7155,-2.8277,-21.4654
-4.4683,5.5218,-22.2878,-22.6017,-14.5422,-15.5101,1.435,19.4415,-11.323,4.4515,8.4852,1.5233,-338.5178,5.2225,2.1967,-16.722,-71.8389,-5.2458,-53.5087,-14.7499,-1.5211,-20.8115
-11.4932,-2.4991,-33.4161,-31.763,-17.4559,-21.4897,-7.6342,8.5041,-23.434,-1.4517,-0.49106,-8.6342,77.4873,-0.67305,-6.3235,-24.5767,-82.3035,-19.6612,-61.3746,-24.5779,-15.24,-35.8523
-12.5622,-6.5095,-33.4161,-31.763,-18.4575,-23.4992,-10.6572,6.4624,-24.6451,-3.505,-3.4832,-11.6815,266.5284,-1.3281,-7.6343,-25.2313,-84.2657,-22.2822,-62.6856,-27.8539,-19.813,-38.4682
-7.5226,1.5114,-21.6331,-21.2929,-14.5422,-17.5197,-2.5957,16.5248,-14.3507,1.4999,5.4931,-3.5555,-99.5102,5.2225,0.23046,-16.722,-74.455,-10.4877,-52.8532,-16.7155,-4.7875,-22.7733
-3.552,6.5502,-20.3239,-17.3667,-12.5391,-15.5101,1.435,20.4623,-11.323,4.4515,10.5224,2.539,-364.5405,8.4979,4.1629,-13.4492,-69.2227,-3.28,-49.5758,-10.8186,0.43871,-16.2338
-10.4242,-1.4707,-29.4884,-27.8367,-16.5454,-21.4897,-6.6265,10.5457,-21.6173,-0.55341,2.501,-5.587,-49.472,1.2921,-3.7019,-21.3039,-78.3793,-13.764,-58.7527,-21.3019,-11.3203,-30.6207
-13.4785,-8.4633,-35.3799,-33.7261,-19.4591,-25.5088,-12.6726,5.4416,-26.4617,-4.5317,-3.4832,-12.6972,275.4894,-3.2933,-9.6005,-27.8495,-85.5738,-22.2822,-64.6521,-27.8539,-20.4662,-38.4682
-8.4389,-2.4991,-26.2154,-25.2192,-16.5454,-20.5094,-5.6188,14.4832,-18.5896,-0.55341,3.5196,-5.587,20.4954,2.6023,-3.7019,-21.3039,-78.3793,-12.4535,-56.7862,-19.3363,-10.667,-26.697
-3.552,5.5218,-19.6693,-18.6754,-12.5391,-14.4809,1.435,20.4623,-9.5064,5.4781,11.4773,3.5547,-352.4969,8.4979,3.5075,-15.4128,-69.2227,-2.6248,-50.2313,-11.4738,0.43871,-15.5799
-7.5226,0.48308,-29.4884,-26.528,-14.5422,-18.4999,-2.5957,13.4624,-17.3785,0.47323,4.4745,-1.524,-169.4776,3.2573,-2.3911,-20.6493,-74.455,-10.4877,-57.4417,-18.6811,-7.4006,-25.3891
-13.4785,-8.4633,-39.3075,-35.6893,-19.4591,-24.4795,-11.6649,5.4416,-27.6728,-3.505,-3.4832,-11.6815,240.5057,-4.6034,-12.2222,-29.8132,-83.6116,-22.2822,-65.3076,-29.8195,-19.813,-38.4682
-9.5079,-4.4529,-32.7615,-30.4542,-18.4575,-21.4897,-8.6419,10.5457,-22.2229,-1.4517,-0.49106,-8.6342,140.501,-1.3281,-8.2897,-26.5404,-79.6874,-19.6612,-60.7191,-25.2331,-14.5867,-30.6207
-3.552,3.4652,-22.2878,-22.6017,-13.5407,-14.4809,-0.58034,20.4623,-12.5341,3.5532,8.4852,0.50751,-296.5087,5.2225,-0.42494,-18.6857,-68.5686,-6.5563,-52.8532,-16.7155,-0.21457,-16.2338
-4.4683,1.5114,-27.5246,-26.528,-14.5422,-15.5101,-1.588,17.5457,-15.5618,2.5265,8.4852,-0.50824,-283.5331,3.2573,-3.7019,-20.6493,-69.2227,-8.522,-55.4752,-18.6811,-2.8277,-19.5036
-11.4932,-7.5378,-38.6529,-36.3437,-19.4591,-23.4992,-10.6572,7.4832,-26.4617,-3.505,-1.5096,-10.6657,163.5128,-5.2585,-12.2222,-30.4678,-79.6874,-21.627,-64.6521,-28.5091,-16.5466,-34.5444
-11.4932,-8.4633,-37.3437,-34.3805,-20.4606,-23.4992,-11.6649,8.5041,-25.2506,-3.505,-2.5282,-11.6815,239.502,-4.6034,-12.2222,-28.5041,-80.3414,-22.2822,-63.3411,-29.8195,-17.8531,-32.5826
-4.4683,0.48308,-24.2516,-24.5648,-16.5454,-15.5101,-2.5957,19.4415,-14.3507,2.5265,8.4852,-0.50824,-195.5004,2.6023,-3.7019,-20.6493,-70.5308,-9.8325,-53.5087,-18.6811,-3.481,-16.2338
-3.552,3.4652,-25.5608,-24.5648,-14.5422,-14.4809,-0.58034,20.4623,-13.7452,3.5532,8.4852,0.50751,-346.4752,4.5675,-1.7357,-19.3402,-69.2227,-7.2115,-52.8532,-16.7155,-0.21457,-12.3101
-10.4242,-5.4812,-37.3437,-36.3437,-19.4591,-23.4992,-9.6496,8.5041,-24.6451,-2.4784,-1.5096,-8.6342,46.5181,-2.6382,-11.5668,-28.5041,-79.6874,-20.3165,-63.3411,-28.5091,-18.5064,-26.697
-13.4785,-9.4916,-41.2714,-38.3068,-20.4606,-25.5088,-13.6803,5.4416,-27.6728,-4.5317,-5.5203,-13.713,274.4857,-5.2585,-15.4992,-31.7769,-83.6116,-25.5585,-67.2741,-32.4403,-33.5318,-34.5444
-7.5226,-1.4707,-31.4523,-31.763,-17.4559,-20.5094,-4.6111,14.4832,-17.3785,0.47323,2.501,-4.5712,-66.5338,-0.67305,-7.6343,-23.2676,-74.455,-15.7297,-59.4082,-23.2675,-18.5064,-18.8496
-5.5373,3.4652,-30.7977,-29.7999,-14.5422,-17.5197,-0.58034,18.5665,-12.5341,3.5532,8.4852,2.539,-367.4797,1.2921,-4.3573,-20.6493,-71.8389,-8.522,-59.4082,-18.6811,0.43871,-3.8087
-11.4932,-3.5274,-42.5806,-39.6155,-17.4559,-24.4795,-6.6265,7.4832,-21.6173,-1.4517,-1.5096,-4.5712,-81.5165,-5.2585,-10.2559,-28.5041,-82.3035,-17.6955,-70.5515,-26.5435,2.3986,-9.6943
-18.518,-10.52,-51.7451,-47.4681,-21.4622,-29.4788,-13.6803,-0.53756,-28.2784,-6.4566,-8.5124,-13.713,267.532,-13.7744,-18.7762,-35.7043,-92.7682,-25.5585,-80.3839,-34.4059,7.6248,-14.272
-13.4785,-4.4529,-43.2352,-40.2699,-18.4575,-25.5088,-8.6419,5.4416,-21.6173,-2.4784,-2.5282,-8.6342,49.529,-10.499,-12.2222,-30.4678,-87.5359,-18.3507,-76.451,-26.5435,40.2888,-0.53898
-8.4389,3.4652,-37.3437,-34.3805,-13.5407,-19.4802,-0.58034,13.4624,-13.7452,2.5265,4.4745,0.50751,-343.5359,-5.2585,-5.6681,-22.613,-80.3414,-7.2115,-72.518,-17.3707,69.6864,9.2703
-12.5622,-0.54524,-47.8174,-42.2331,-16.5454,-23.4992,-3.6034,6.4624,-18.5896,-0.55341,-0.49106,-3.5555,-202.5258,-10.499,-10.2559,-28.5041,-86.2278,-13.764,-80.3839,-24.5779,85.3651,-0.53898
-17.449,-9.4916,-56.3273,-50.74,-20.4606,-30.5081,-12.6726,-2.4334,-27.6728,-5.5583,-9.531,-13.713,221.5084,-18.3598,-18.7762,-36.3588,-95.3844,-23.5927,-89.5608,-32.4403,116.7225,-3.8087
-15.4637,-7.5378,-52.3997,-46.8137,-18.4575,-27.5183,-10.6572,0.48327,-23.434,-4.5317,-6.4752,-11.6815,163.5128,-16.3946,-14.8438,-33.7406,-92.7682,-20.3165,-86.2833,-29.8195,168.3316,16.4638
-9.5079,0.48308,-41.2714,-38.3068,-14.5422,-19.4802,-2.5957,11.5665,-14.3507,1.4999,3.5196,-1.524,-275.5041,-6.5686,-6.3235,-25.2313,-80.3414,-10.4877,-75.7955,-20.6467,192.503,14.5019
-9.5079,-0.54524,-45.8536,-42.2331,-15.5438,-20.5094,-3.6034,10.5457,-18.5896,0.47323,3.5196,-0.50824,-307.4769,-8.5338,-8.2897,-28.5041,-79.6874,-14.4192,-75.7955,-24.5779,182.7038,-8.3864
-15.4637,-10.52,-55.6727,-52.7031,-19.4591,-27.5183,-13.6803,0.48327,-31.3061,-5.5583,-7.4938,-12.6972,134.4792,-14.4294,-19.4316,-36.3588,-86.2278,-28.8347,-82.3504,-37.6819,134.3611,-43.6998
-15.4637,-12.4738,-52.3997,-51.3944,-20.4606,-28.4985,-14.688,1.5041,-32.5172,-5.5583,-8.5124,-15.7445,248.5347,-12.4642,-19.4316,-37.6679,-86.2278,-30.8004,-80.3839,-38.3372,87.3249,-60.7025
-8.4389,-3.5274,-38.6529,-39.6155,-16.5454,-20.5094,-5.6188,11.5665,-21.6173,0.47323,1.4824,-4.5712,-166.5384,-3.2933,-10.2559,-26.5404,-74.455,-18.3507,-68.585,-27.8539,67.7265,-54.8169
-6.4536,0.48308,-36.6891,-36.3437,-13.5407,-18.4999,-2.5957,14.4832,-18.5896,2.5265,4.4745,-0.50824,-359.5224,-1.3281,-6.3235,-22.613,-70.5308,-13.764,-65.3076,-22.6123,53.3544,-45.6616
-13.4785,-6.5095,-46.5082,-45.505,-17.4559,-26.489,-10.6572,3.5458,-27.6728,-3.505,-4.5017,-10.6657,9.5271,-7.2237,-13.533,-31.7769,-80.3414,-24.248,-73.829,-31.7851,20.6904,-54.8169
-16.5328,-10.52,-49.7813,-46.8137,-18.4575,-29.4788,-16.7034,-0.53756,-31.3061,-6.4566,-9.531,-15.7445,275.4894,-10.499,-15.4992,-34.3951,-83.6116,-29.4899,-76.451,-34.4059,-6.7474,-56.7788
-10.4242,-2.4991,-38.6529,-35.6893,-15.5438,-23.4992,-8.6419,7.4832,-23.434,-1.4517,-1.5096,-8.6342,-38.5038,-2.6382,-7.6343,-24.5767,-76.4172,-19.6612,-67.2741,-24.5779,-8.7072,-39.7761
-7.5226,3.4652,-32.7615,-30.4542,-11.5375,-19.4802,-2.5957,12.4415,-17.3785,1.4999,3.5196,-1.524,-366.4761,1.2921,-1.7357,-19.3402,-70.5308,-11.7982,-61.3746,-18.6811,-8.7072,-29.3128
-12.5622,-2.4991,-42.5806,-39.6155,-15.5438,-24.4795,-9.6496,3.5458,-25.2506,-3.505,-4.5017,-8.6342,-113.4894,-4.6034,-8.2897,-26.5404,-78.3793,-20.3165,-69.2405,-26.5435,-23.7326,-42.3919
-18.518,-11.5483,-50.4359,-46.8137,-18.4575,-30.5081,-16.7034,-4.475,-33.7283,-8.5099,-12.5231,-17.2681,261.5102,-11.8092,-16.81,-34.3951,-86.2278,-30.8004,-76.451,-34.4059,-36.7982,-52.8551
-15.4637,-5.4812,-42.5806,-39.6155,-17.4559,-27.5183,-12.6726,2.5249,-28.2784,-4.5317,-7.4938,-13.713,81.5018,-7.2237,-10.2559,-29.8132,-81.6495,-23.5927,-71.8625,-28.5091,-31.572,-42.3919
-10.4242,2.5397,-33.4161,-32.4174,-13.5407,-20.5094,-3.6034,10.5457,-18.5896,0.47323,2.501,-3.5555,-329.4851,-0.67305,-3.7019,-23.2676,-71.8389,-11.7982,-63.3411,-18.6811,-19.813,-30.6207
-13.4785,0.48308,-40.6168,-36.3437,-14.5422,-23.4992,-5.6188,6.4624,-23.434,-1.4517,-0.49106,-5.587,-230.4841,-4.6034,-7.6343,-28.5041,-75.7631,-15.7297,-66.6186,-22.6123,-26.3458,-34.5444
-18.518,-8.4633,-49.7813,-44.8506,-18.4575,-29.4788,-15.6957,-2.4334,-32.5172,-7.4832,-11.5045,-14.7287,205.522,-11.8092,-14.8438,-35.7043,-83.6116,-26.2137,-74.4845,-31.7851,-40.7179,-48.2774
-16.5328,-7.5378,-43.2352,-39.6155,-18.4575,-26.489,-13.6803,1.5041,-28.2784,-4.5317,-7.4938,-13.713,192.4747,-7.2237,-11.5668,-33.7406,-79.6874,-23.5927,-69.2405,-27.8539,-36.7982,-42.3919
-8.4389,3.4652,-30.7977,-27.8367,-14.5422,-18.4999,-2.5957,13.4624,-17.3785,0.47323,3.5196,-1.524,-246.4705,1.2921,-1.7357,-22.613,-66.6065,-9.8325,-58.7527,-15.4051,-20.4662,-24.7352
-8.4389,3.4652,-31.4523,-27.8367,-13.5407,-18.4999,-2.5957,13.4624,-17.3785,0.47323,3.5196,-0.50824,-322.5314,1.2921,-0.42494,-23.2676,-65.2984,-8.522,-57.4417,-13.4395,-19.813,-25.3891
-14.5475,-4.4529,-42.5806,-37.6524,-17.4559,-26.489,-12.6726,1.5041,-27.6728,-6.4566,-6.4752,-10.6657,109.5318,-5.2585,-8.2897,-32.4315,-75.7631,-19.6612,-65.3076,-24.5779,-33.5318,-39.7761
-15.4637,-6.5095,-42.5806,-36.3437,-18.4575,-26.489,-13.6803,2.5249,-28.2784,-6.4566,-8.5124,-13.713,261.5102,-5.2585,-9.6005,-31.7769,-76.4172,-21.627,-65.3076,-24.5779,-35.4917,-40.43
-8.4389,3.4652,-28.8338,-24.5648,-14.5422,-20.5094,-4.6111,12.4415,-16.7729,-0.55341,1.4824,-2.5397,-132.4867,3.2573,0.23046,-22.613,-65.2984,-8.522,-52.8532,-11.4738,-19.813,-23.4273
-6.4536,9.5323,-26.2154,-21.2929,-11.5375,-18.4999,-0.58034,15.504,-11.323,0.47323,5.4931,2.539,-360.526,6.5327,4.1629,-18.6857,-62.6823,-1.3143,-48.2648,-6.2322,-12.6269,-16.2338
-14.5475,1.5114,-36.6891,-29.7999,-14.5422,-24.4795,-7.6342,6.4624,-19.1951,-3.505,-3.4832,-4.5712,-17.4992,0.63708,-2.3911,-26.5404,-70.5308,-11.7982,-56.7862,-15.4051,-24.3859,-30.6207
-17.449,-3.5274,-39.3075,-34.3805,-18.4575,-28.4985,-12.6726,1.5041,-23.434,-7.4832,-8.5124,-11.6815,277.4966,-3.2933,-6.3235,-32.4315,-75.7631,-18.3507,-60.7191,-21.3019,-32.2253,-37.8142
-11.4932,3.4652,-29.4884,-23.2561,-15.5438,-22.519,-4.6111,11.5665,-13.7452,-1.4517,-0.49106,-1.524,-8.4665,2.6023,0.23046,-24.5767,-66.6065,-6.5563,-50.2313,-10.8186,-19.813,-23.4273
