C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
-163.449,-56.466300000000004,-260.2352,-256.2699,-380.4622,-122.5101,-49.6649,233.5248,4.410399999999999,43.5265,150.5038,-37.457,-48.5346,11.2604,-99.4992,-306.7406,-30.412,-13.7297,-127.74340000000001,-115.2675,85.61410000000001,-152.2747
-158.5622,-49.4738,-253.6891,-250.38049999999998,-377.4575,-118.4911,-42.6111,240.5248,11.677,49.558,159.4801,-28.3153,-399.5187,17.156,-93.6005,-300.8495,-22.563499999999998,-5.2115,-119.22200000000001,-108.71549999999999,96.71979999999999,-142.4654
-163.449,-52.4559,-261.5444,-258.2331,-378.4591,-121.4809,-46.6419,234.5456,4.410399999999999,45.4515,153.4959,-33.3941,-190.4767,12.5706,-98.8438,-305.4315,-28.4499,-12.4192,-126.4324,-114.6123,87.5739,-152.2747
-168.4886,-59.5513,-269.3997,-265.4312,-382.4653,-127.5094,-53.6957,227.5457,-0.43400000000000105,40.44659,145.4745,-41.52,202.5166,6.675000000000001,-104.7424,-312.6316,-36.2984,-21.5927,-132.3318,-121.8195,76.4682,-163.3919
-164.518,-55.5409,-260.2352,-257.5787,-380.4622,-124.5197,-48.6572,232.504,4.410399999999999,44.5532,150.5038,-35.4256,68.5318,10.6054,-99.4992,-307.3951,-30.412,-15.6955,-126.4324,-115.2675,84.3075,-154.2365
-159.4785,-44.5378,-250.4161,-248.4174,-375.5454,-118.4911,-38.58034,241.5456,15.3103,49.558,160.49869999999999,-25.2681,-352.4915,19.7763,-90.3235,-298.2313,-20.601399999999998,-2.5904999999999996,-117.2555,-105.4395,98.6797,-140.5036
-162.5328,-46.4916,-255.6529,-253.6524,-377.4575,-121.4809,-40.5957,238.4831,12.2825,47.5048,157.5066,-26.2838,-304.5322,17.156,-93.6005,-301.5041,-23.217599999999997,-5.2115,-119.22200000000001,-108.71549999999999,94.76,-146.38909999999998
-167.57229999999998,-56.466300000000004,-267.4359,-261.505,-381.4638,-128.4897,-49.6649,226.5248,1.3826999999999998,41.47323,147.5117,-37.457,132.4774,8.6402,-102.7762,-309.3588,-33.6823,-18.3165,-129.7099,-118.5435,80.3878,-161.43
-168.4886,-55.5409,-265.4721,-260.8506,-381.4638,-128.4897,-49.6649,226.5248,2.5938000000000017,42.4999,147.5117,-37.457,172.4793,8.6402,-101.4654,-309.3588,-33.6823,-17.6612,-128.3989,-117.23310000000001,79.7346,-160.77609999999999
-161.4637,-45.463300000000004,-254.3437,-251.6893,-376.4559,-121.4809,-39.588,237.4623,14.7047,48.5314,157.5066,-26.2838,-261.5195,17.156,-91.6343,-299.5404,-23.217599999999997,-5.2115,-118.5665,-106.7499,93.4534,-145.7352
-162.5328,-44.5378,-254.3437,-251.6893,-375.5454,-121.4809,-39.588,237.4623,13.4936,47.5048,157.5066,-25.2681,-384.5359,16.500999999999998,-91.6343,-300.8495,-23.217599999999997,-3.2458,-118.5665,-105.4395,94.76,-146.38909999999998
-168.4886,-53.4842,-266.7813,-261.505,-380.4622,-129.519,-47.6496,225.504,2.5938000000000017,40.44659,146.4931,-36.4413,21.5045,8.6402,-100.81,-308.7043,-34.3363,-16.3507,-128.3989,-117.23310000000001,80.3878,-162.7379
-169.5576,-56.466300000000004,-268.7451,-262.8137,-380.4622,-132.5088,-51.6803,223.4624,-0.43400000000000105,39.5483,143.501,-40.5043,219.5066,7.330100000000002,-102.7762,-310.66790000000003,-38.2606,-20.2822,-129.7099,-119.8539,75.16159999999999,-167.31560000000002
-164.518,-47.519999999999996,-256.3075,-253.6524,-377.4575,-127.5094,-44.6265,232.504,7.4382,43.5265,150.5038,-32.378299999999996,-138.503,14.5358,-95.5668,-302.8132,-31.720100000000002,-11.764,-120.533,-109.3707,87.5739,-154.2365
-161.4637,-43.5095,-254.3437,-250.38049999999998,-375.5454,-124.5197,-40.5957,234.5456,11.677,46.4781,154.5145,-27.2996,-409.4834,17.156,-91.6343,-298.2313,-28.4499,-6.522,-117.2555,-106.7499,92.1469,-150.3128
-167.57229999999998,-51.5304,-265.4721,-261.505,-379.4606,-130.4992,-47.6496,225.504,1.3826999999999998,40.44659,146.4931,-35.4256,-102.5156,11.2604,-98.8438,-308.7043,-37.6065,-18.3165,-127.74340000000001,-117.23310000000001,78.428,-165.3537
-170.47390000000001,-59.5513,-269.3997,-266.74,-382.4653,-135.4985,-53.6957,219.5249,-3.4617000000000004,37.495,139.4904,-42.5358,226.53199999999998,6.675000000000001,-105.3978,-313.2862,-44.801,-27.4899,-132.3318,-123.7851,67.32220000000001,-175.8169
-166.5033,-52.4559,-260.2352,-256.2699,-379.4606,-130.4992,-47.6496,226.5248,3.8049,41.47323,144.5196,-36.4413,-19.501,12.5706,-99.4992,-306.7406,-37.6065,-18.3165,-124.4659,-116.5779,77.7747,-165.3537
-161.4637,-45.463300000000004,-251.7253,-249.7261,-376.4559,-124.5197,-40.5957,232.504,11.677,45.4515,152.4773,-27.2996,-392.4933,18.4662,-92.2897,-298.2313,-29.758000000000003,-9.7982,-117.2555,-107.4051,87.5739,-154.2365
-164.518,-49.4738,-259.5806,-255.6155,-377.4575,-128.4897,-44.6265,225.504,6.2271,41.47323,146.4931,-32.378299999999996,-221.5176,14.5358,-97.533,-304.7769,-35.644400000000005,-14.385000000000002,-123.8104,-113.3019,78.428,-164.6998
-171.5429,-58.522999999999996,-267.4359,-262.8137,-381.4638,-135.4985,-52.688,216.4624,-3.4617000000000004,37.495,137.5168,-41.52,188.5374,7.330100000000002,-104.7424,-312.6316,-44.801,-26.8347,-131.6763,-121.8195,66.669,-177.7788
-169.5576,-54.5125,-260.2352,-257.5787,-381.4638,-132.5088,-49.6649,221.5665,1.3826999999999998,40.44659,140.50894,-38.4728,93.47919999999999,11.2604,-99.4992,-308.7043,-41.5308,-22.248,-126.4324,-117.23310000000001,71.2419,-171.23930000000001
-164.518,-44.5378,-251.7253,-247.763,-376.4559,-126.4802,-40.5957,230.4623,10.4659,45.4515,150.5038,-28.3153,-337.5087,18.4662,-90.3235,-300.8495,-31.720100000000002,-10.4535,-118.5665,-106.7499,83.6542,-159.4682
-165.4343,-44.5378,-254.3437,-249.7261,-376.4559,-129.519,-41.6034,227.5457,9.2548,45.4515,149.4852,-29.3311,-332.4905,17.156,-91.6343,-302.8132,-33.6823,-10.4535,-120.533,-107.4051,80.3878,-163.3919
-172.4592,-53.4842,-265.4721,-260.8506,-381.4638,-136.4788,-49.6649,216.4624,0.7771000000000008,39.5483,139.4904,-39.4885,108.53370000000001,9.295300000000001,-99.4992,-311.3225,-43.492900000000006,-22.248,-130.3653,-117.23310000000001,66.669,-179.7406
-171.5429,-52.4559,-262.85360000000003,-257.5787,-381.4638,-135.4985,-50.6726,218.5041,2.5938000000000017,39.5483,138.4718,-39.4885,188.5374,10.6054,-98.8438,-310.66790000000003,-42.838899999999995,-20.2822,-129.7099,-116.5779,65.36240000000001,-177.7788
-164.518,-42.4812,-249.7615,-246.45420000000001,-375.5454,-127.5094,-39.588,228.5665,14.7047,45.4515,149.4852,-28.3153,-236.5004,19.7763,-86.3911,-299.5404,-30.412,-6.522,-118.5665,-103.4738,80.3878,-162.7379
-162.5328,-38.4707,-248.4523,-245.7999,-373.5422,-127.5094,-37.57265,229.4415,16.5214,46.4781,150.5038,-24.2523,-391.4897,21.741500000000002,-84.42494,-297.5767,-29.758000000000003,-2.5904999999999996,-116.6,-100.853,82.3477,-162.7379
-169.5576,-45.463300000000004,-260.2352,-254.3068,-377.4575,-134.5183,-44.6265,217.4832,6.2271,40.44659,140.50894,-32.378299999999996,-7.5291,14.5358,-92.2897,-305.4315,-40.2227,-13.7297,-126.4324,-111.3363,65.36240000000001,-179.7406
-172.4592,-49.4738,-263.5082,-256.2699,-379.4606,-138.4883,-48.6572,213.54579999999999,3.8049,38.5216,135.4797,-38.4728,226.53199999999998,11.2604,-94.2559,-309.3588,-45.455,-18.3165,-130.3653,-114.6123,57.523,-187.5881
-167.57229999999998,-40.5274,-252.3799,-247.763,-375.5454,-132.5088,-40.5957,222.4415,13.4936,44.5532,143.501,-29.3311,-108.5374,17.156,-86.3911,-301.5041,-37.6065,-7.8325,-123.8104,-104.7843,68.6288,-175.8169
-164.518,-35.4886,-249.7615,-243.8367,-373.5422,-129.519,-35.5573,226.5248,17.7325,46.4781,148.5303,-23.744500000000002,-410.487,21.741500000000002,-83.76954,-297.5767,-35.644400000000005,-1.2799999999999998,-120.533,-98.2322,73.20179999999999,-172.5472
-170.47390000000001,-43.5095,-261.5444,-254.3068,-377.4575,-135.4985,-42.6111,215.4416,7.4382,41.47323,139.4904,-31.3626,-133.4848,13.2256,-90.3235,-305.4315,-45.455,-11.764,-131.6763,-108.71549999999999,58.1763,-188.24200000000002
-176.4298,-50.5021,-268.7451,-259.5418,-379.4606,-141.47809999999998,-49.6649,207.5666,0.7771000000000008,37.495,131.469,-39.4885,219.5066,7.330100000000002,-96.2222,-311.3225,-54.611599999999996,-20.2822,-139.5422,-117.23310000000001,44.45740000000001,-201.321
-170.47390000000001,-46.4916,-259.5806,-253.6524,-377.4575,-137.5081,-43.6188,213.54579999999999,7.4382,40.44659,137.5168,-34.409800000000004,6.521700000000003,12.5706,-91.6343,-305.4315,-49.3793,-12.4192,-133.6428,-110.6811,49.6837,-195.4355
-164.518,-38.4707,-252.3799,-246.45420000000001,-372.5407,-131.4795,-35.5573,221.5665,16.5214,45.4515,144.5196,-25.2681,-383.5323,20.4314,-84.42494,-296.2676,-40.2227,-3.2458,-125.7769,-100.853,58.1763,-186.28019999999998
-168.4886,-41.4529,-258.27139999999997,-250.38049999999998,-374.5438,-135.4985,-39.588,215.4416,10.4659,42.4999,139.4904,-30.3468,-248.4723,17.156,-87.7019,-301.5041,-46.763099999999994,-9.7982,-131.6763,-106.7499,48.3771,-198.7052
-173.5282,-49.4738,-267.4359,-258.2331,-378.4591,-142.5074,-48.6572,207.5666,0.7771000000000008,36.4683,129.4955,-40.5043,172.4793,9.295300000000001,-95.5668,-308.7043,-55.265699999999995,-20.2822,-141.5087,-116.5779,33.351699999999994,-213.7461
-172.4592,-47.519999999999996,-261.5444,-254.3068,-376.4559,-139.51760000000002,-47.6496,210.48327,3.8049,38.5216,132.4876,-39.4885,120.50559999999999,14.5358,-92.2897,-304.7769,-52.6495,-18.3165,-137.57580000000002,-113.3019,33.351699999999994,-212.4382
-165.4343,-38.4707,-251.7253,-245.7999,-372.5407,-133.489,-38.58034,220.5457,12.2825,42.4999,140.50894,-29.3311,-315.5005,21.741500000000002,-83.76954,-295.613,-42.838899999999995,-7.8325,-129.7099,-104.7843,43.15089999999999,-202.6289
-164.518,-38.4707,-252.3799,-247.763,-371.5391,-133.489,-38.58034,218.5041,10.4659,41.47323,140.50894,-30.3468,-352.4915,22.3966,-84.42494,-295.613,-41.5308,-8.4877,-129.7099,-106.7499,40.537800000000004,-206.55270000000002
-170.47390000000001,-48.5483,-263.5082,-258.2331,-376.4559,-141.47809999999998,-48.6572,208.4416,-1.6450999999999993,36.4683,129.4955,-41.52,81.5073,15.1908,-93.6005,-303.4678,-50.6874,-22.248,-139.5422,-118.5435,23.552499999999995,-226.82510000000002
-170.47390000000001,-49.4738,-262.85360000000003,-257.5787,-377.4575,-142.5074,-50.6726,208.4416,-1.6450999999999993,35.4417,127.522,-44.5673,201.5129,15.1908,-94.2559,-304.7769,-51.34139999999999,-23.5585,-139.5422,-119.8539,18.3262,-229.4409
-163.449,-40.5274,-250.4161,-247.763,-372.5407,-134.5183,-41.6034,219.5249,9.2548,41.47323,138.4718,-33.3941,-205.5312,23.7067,-86.3911,-294.3039,-41.5308,-11.764,-129.7099,-109.3707,32.69840000000001,-213.7461
-161.4637,-37.54524,-249.7615,-247.763,-370.5375,-132.5088,-38.58034,222.4415,12.2825,42.4999,141.52752,-28.3153,-400.5224,25.6719,-83.76954,-293.6493,-37.6065,-7.8325,-127.74340000000001,-106.7499,36.6181,-211.7843
-166.5033,-46.4916,-260.2352,-257.5787,-375.5454,-138.4883,-45.6342,213.54579999999999,2.5938000000000017,38.5216,133.5062,-37.457,-41.50918,19.7763,-92.2897,-302.8132,-46.763099999999994,-19.627,-137.57580000000002,-118.5435,21.592600000000004,-227.47910000000002
-170.47390000000001,-51.5304,-264.8174,-260.8506,-377.4575,-142.5074,-50.6726,209.46244,-2.2505999999999986,35.4417,128.4769,-42.5358,227.5356,15.1908,-97.533,-306.7406,-50.6874,-24.2137,-140.85320000000002,-122.4747,14.406599999999997,-235.3265
-166.5033,-44.5378,-254.3437,-252.3437,-374.5438,-136.4788,-44.6265,218.5041,6.2271,40.44659,136.4983,-34.409800000000004,-79.5038,20.4314,-89.6681,-299.5404,-43.492900000000006,-15.6955,-133.6428,-114.6123,26.165599999999998,-222.2475
-163.449,-37.54524,-249.7615,-248.4174,-371.5391,-131.4795,-38.58034,223.4624,13.4936,43.5265,142.4824,-27.2996,-409.4834,24.3618,-85.7357,-294.3039,-38.2606,-8.4877,-129.7099,-108.71549999999999,34.658199999999994,-215.708
-168.4886,-44.5378,-261.5444,-258.2331,-374.5438,-137.5081,-42.6111,214.5666,5.621500000000001,39.5483,134.5248,-34.409800000000004,-166.53289999999998,17.156,-92.2897,-301.5041,-47.417199999999994,-16.3507,-137.57580000000002,-117.23310000000001,23.552499999999995,-227.47910000000002
-174.4445,-51.5304,-270.70889999999997,-266.74,-378.4591,-144.5169,-51.6803,206.54579999999999,-2.2505999999999986,35.4417,125.4848,-43.5515,208.5383,9.295300000000001,-99.4992,-308.7043,-57.2278,-27.4899,-146.7527,-126.4059,11.140199999999993,-240.5581
-172.4592,-48.5483,-264.8174,-262.8137,-376.4559,-141.47809999999998,-47.6496,209.46244,2.5938000000000017,37.495,129.4955,-39.4885,35.4837,12.5706,-96.2222,-305.4315,-52.6495,-22.248,-141.5087,-121.8195,18.3262,-231.4028
-167.57229999999998,-41.4529,-256.3075,-255.6155,-373.5422,-136.4788,-38.58034,218.5041,9.2548,42.4999,138.4718,-30.3468,-372.4924,18.4662,-89.6681,-298.2313,-44.801,-12.4192,-136.2648,-114.6123,29.432000000000002,-220.2856
-171.5429,-45.463300000000004,-264.8174,-261.505,-374.5438,-140.49779999999998,-42.6111,212.5249,4.410399999999999,40.44659,133.5062,-34.409800000000004,-283.5276,13.2256,-94.2559,-303.4678,-49.3793,-17.6612,-141.5087,-120.5091,25.512299999999996,-227.47910000000002
-179.4841,-54.5125,-276.6004,-273.2838,-379.4606,-147.5067,-52.688,201.4417,-5.278400000000001,33.5168,122.4927,-45.583,149.4675,5.364899999999999,-104.7424,-313.2862,-60.498000000000005,-29.4557,-152.65210000000002,-131.6476,12.446700000000007,-240.5581
-177.4988,-54.5125,-273.3273,-270.6663,-379.4606,-146.4774,-52.688,203.48329999999999,-4.672799999999999,35.4417,123.5113,-45.583,144.521,6.675000000000001,-102.7762,-312.6316,-58.5359,-29.4557,-150.6856,-129.68189999999998,14.406599999999997,-236.6344
-170.47390000000001,-45.463300000000004,-263.5082,-261.505,-374.5438,-139.51760000000002,-44.6265,213.54579999999999,4.410399999999999,41.47323,134.5248,-35.4256,-291.485,14.5358,-95.5668,-302.8132,-48.7252,-17.6612,-141.5087,-119.8539,30.738600000000005,-220.2856
-170.47390000000001,-45.463300000000004,-264.8174,-262.8137,-374.5438,-138.4883,-43.6188,213.54579999999999,4.410399999999999,40.44659,134.5248,-34.409800000000004,-373.496,14.5358,-95.5668,-303.4678,-47.417199999999994,-17.6612,-140.85320000000002,-119.8539,33.351699999999994,-218.3238
-176.4298,-53.4842,-274.6366,-271.3206,-378.4591,-145.4971,-52.688,204.5041,-6.4894,34.5434,125.4848,-43.5515,50.46639999999999,8.6402,-103.4316,-310.66790000000003,-57.2278,-29.4557,-147.4082,-129.68189999999998,21.592600000000004,-230.74880000000002
-176.4298,-56.466300000000004,-273.3273,-270.6663,-378.4591,-145.4971,-54.7034,203.48329999999999,-6.4894,34.5434,122.4927,-46.5988,208.5383,8.6402,-105.3978,-312.6316,-58.5359,-32.7319,-147.4082,-131.6476,21.592600000000004,-229.4409
-169.5576,-46.4916,-260.2352,-259.5418,-374.5438,-137.5081,-46.6419,215.4416,4.410399999999999,40.44659,134.5248,-35.4256,-172.483,17.156,-94.2559,-302.8132,-47.417199999999994,-19.627,-136.2648,-119.8539,40.537800000000004,-210.4764
-166.5033,-41.4529,-256.3075,-255.6155,-371.5391,-134.5183,-40.5957,220.5457,9.2548,43.5265,139.4904,-29.3311,-409.4834,21.741500000000002,-90.3235,-298.2313,-42.838899999999995,-12.4192,-132.3318,-114.6123,50.337,-201.321
-171.5429,-48.5483,-266.7813,-263.4681,-375.5454,-139.51760000000002,-47.6496,212.5249,0.7771000000000008,37.495,132.4876,-36.4413,-76.49289999999999,14.5358,-97.533,-306.7406,-50.6874,-21.5927,-139.5422,-122.4747,42.497600000000006,-211.7843
-174.4445,-53.4842,-269.3997,-266.74,-378.4591,-143.4876,-52.688,208.4416,-2.2505999999999986,34.5434,127.522,-42.5358,222.51749999999998,11.2604,-99.4992,-310.66790000000003,-53.3035,-27.4899,-142.8197,-126.4059,37.2714,-214.4001
-168.4886,-45.463300000000004,-259.5806,-256.2699,-375.5454,-137.5081,-45.6342,217.4832,5.621500000000001,40.44659,136.4983,-35.4256,-54.484700000000004,18.4662,-92.2897,-302.8132,-44.801,-17.6612,-133.6428,-117.23310000000001,51.6435,-198.7052
-164.518,-38.4707,-254.3437,-251.6893,-372.5407,-132.5088,-38.58034,224.4832,13.4936,44.5532,143.501,-27.2996,-406.4725,24.3618,-86.3911,-296.2676,-37.6065,-9.7982,-127.74340000000001,-109.3707,64.7091,-186.28019999999998
-168.4886,-44.5378,-262.85360000000003,-258.2331,-374.5438,-136.4788,-43.6188,218.5041,5.621500000000001,40.44659,137.5168,-31.3626,-196.4985,18.4662,-91.6343,-302.8132,-42.838899999999995,-16.3507,-134.29829999999998,-117.23310000000001,58.1763,-194.7815
-171.5429,-51.5304,-270.70889999999997,-264.7768,-377.4575,-141.47809999999998,-51.6803,210.48327,-2.2505999999999986,36.4683,129.4955,-42.5358,199.5057,12.5706,-99.4992,-308.7043,-50.6874,-27.4899,-139.5422,-126.4059,49.6837,-204.5908
-168.4886,-47.519999999999996,-264.8174,-258.2331,-376.4559,-137.5081,-47.6496,216.4624,2.5938000000000017,39.5483,134.5248,-37.457,64.5173,17.156,-93.6005,-304.7769,-45.455,-21.5927,-135.6093,-119.8539,57.523,-194.7815
-162.5328,-38.4707,-254.3437,-251.6893,-372.5407,-131.4795,-39.588,223.4624,11.677,44.5532,143.501,-27.2996,-358.5132,24.3618,-86.3911,-296.2676,-36.2984,-11.764,-128.3989,-110.6811,71.2419,-180.3946
-164.518,-40.5274,-260.2352,-256.2699,-373.5422,-134.5183,-41.6034,219.5249,7.4382,42.4999,140.50894,-29.3311,-308.4751,22.3966,-88.3573,-299.5404,-40.2227,-14.385000000000002,-132.3318,-114.6123,68.6288,-184.3183
-172.4592,-51.5304,-271.3635,-266.74,-377.4575,-141.47809999999998,-50.6726,209.46244,-3.4617000000000004,36.4683,129.4955,-39.4885,127.531,13.2256,-98.8438,-308.7043,-51.34139999999999,-27.4899,-142.8197,-125.7507,55.5632,-197.3973
-172.4592,-51.5304,-269.3997,-264.7768,-378.4591,-141.47809999999998,-50.6726,209.46244,-0.43400000000000105,38.5216,130.51409999999998,-40.5043,166.5292,13.2256,-98.8438,-308.7043,-51.34139999999999,-26.8347,-141.5087,-124.44030000000001,57.523,-194.7815
-166.5033,-40.5274,-257.6168,-254.3068,-374.5438,-134.5183,-40.5957,219.5249,9.2548,44.5532,140.50894,-29.3311,-268.4732,20.4314,-89.6681,-299.5404,-43.492900000000006,-14.385000000000002,-132.3318,-112.6467,73.20179999999999,-177.7788
-164.518,-40.5274,-259.5806,-255.6155,-374.5438,-133.489,-38.58034,220.5457,10.4659,45.4515,141.52752,-26.2838,-388.4788,21.741500000000002,-88.3573,-299.5404,-43.492900000000006,-12.4192,-131.6763,-112.6467,76.4682,-175.8169
-172.4592,-49.4738,-271.3635,-266.74,-377.4575,-140.49779999999998,-46.6419,209.46244,-0.43400000000000105,38.5216,131.469,-37.457,18.4936,12.5706,-98.8438,-308.7043,-54.611599999999996,-24.2137,-141.5087,-124.44030000000001,63.4026,-191.5118
-174.4445,-52.4559,-272.6727,-268.7031,-379.4606,-142.5074,-49.6649,208.4416,-2.2505999999999986,37.495,128.4769,-40.5043,215.4921,10.6054,-99.4992,-311.3225,-57.2278,-29.4557,-143.4752,-127.71629999999999,59.4829,-192.8197
-168.4886,-44.5378,-262.85360000000003,-258.2331,-375.5454,-136.4788,-41.6034,218.5041,5.621500000000001,43.5265,138.4718,-31.3626,-143.5211,17.156,-91.6343,-302.8132,-48.7252,-18.3165,-135.6093,-116.5779,74.50829999999999,-177.7788
-165.4343,-40.5274,-259.5806,-257.5787,-373.5422,-132.5088,-37.57265,221.5665,10.4659,45.4515,143.501,-24.2523,-413.4979,20.4314,-88.3573,-300.8495,-44.801,-12.4192,-132.3318,-112.6467,81.6944,-170.5853
-171.5429,-48.5483,-270.70889999999997,-264.7768,-377.4575,-138.4883,-42.6111,213.54579999999999,1.3826999999999998,40.44659,136.4983,-32.378299999999996,-107.5338,13.2256,-95.5668,-306.7406,-52.6495,-22.248,-142.8197,-121.8195,70.5886,-182.3564
-175.5135,-53.4842,-275.2912,-269.3575,-380.4622,-141.47809999999998,-49.6649,208.4416,-3.4617000000000004,37.495,129.4955,-40.5043,223.5211,9.295300000000001,-101.4654,-312.6316,-57.2278,-29.4557,-147.4082,-128.3715,63.4026,-188.24200000000002
-169.5576,-46.4916,-265.4721,-260.8506,-378.4591,-136.4788,-43.6188,218.5041,5.621500000000001,42.4999,137.5168,-32.378299999999996,-23.5155,15.1908,-93.6005,-304.7769,-49.3793,-20.2822,-139.5422,-119.8539,75.16159999999999,-175.8169
-163.449,-39.4991,-258.27139999999997,-253.6524,-374.5438,-130.4992,-35.5573,226.5248,13.4936,47.5048,146.4931,-22.7287,-396.5078,21.741500000000002,-86.3911,-297.5767,-40.2227,-10.4535,-132.3318,-110.6811,88.2272,-162.7379
-167.57229999999998,-43.5095,-266.7813,-259.5418,-376.4559,-134.5183,-40.5957,220.5457,6.2271,43.5265,141.52752,-28.3153,-224.5285,16.500999999999998,-92.2897,-303.4678,-46.763099999999994,-17.6612,-139.5422,-116.5779,82.3477,-171.23930000000001
-173.5282,-52.4559,-275.2912,-268.7031,-380.4622,-141.47809999999998,-48.6572,211.5041,-2.2505999999999986,37.495,131.469,-38.4728,184.5229,9.295300000000001,-99.4992,-311.3225,-54.611599999999996,-28.8004,-147.4082,-127.71629999999999,69.2821,-184.3183
-170.47390000000001,-49.4738,-270.70889999999997,-264.7768,-379.4606,-137.5081,-46.6419,215.4416,1.3826999999999998,40.44659,137.5168,-35.4256,92.47559999999999,12.5706,-96.2222,-307.3951,-50.6874,-24.2137,-143.4752,-122.4747,73.20179999999999,-177.7788
-164.518,-40.5274,-259.5806,-256.2699,-374.5438,-131.4795,-38.58034,225.504,11.677,45.4515,145.4745,-25.2681,-338.5123,20.4314,-88.3573,-298.2313,-42.838899999999995,-14.385000000000002,-135.6093,-113.3019,87.5739,-164.6998
-165.4343,-41.4529,-265.4721,-259.5418,-374.5438,-134.5183,-40.5957,221.5665,6.2271,44.5532,143.501,-27.2996,-333.4941,18.4662,-90.3235,-299.5404,-44.801,-17.6612,-138.2313,-116.5779,83.6542,-168.6235
-171.5429,-51.5304,-276.6004,-268.7031,-378.4591,-141.47809999999998,-49.6649,211.5041,-4.672799999999999,37.495,133.5062,-38.4728,107.53,11.2604,-99.4992,-309.3588,-55.265699999999995,-30.766199999999998,-148.7191,-126.4059,69.2821,-182.3564
-171.5429,-52.4559,-273.3273,-266.74,-378.4591,-140.49779999999998,-50.6726,212.5249,-3.4617000000000004,38.5216,133.5062,-38.4728,188.5374,11.2604,-98.8438,-308.7043,-56.573800000000006,-30.766199999999998,-147.4082,-126.4059,70.5886,-180.3946
-165.4343,-42.4812,-263.5082,-256.2699,-374.5438,-134.5183,-41.6034,223.4624,6.2271,44.5532,142.4824,-28.3153,-235.4967,19.7763,-90.3235,-299.5404,-47.417199999999994,-18.3165,-138.2313,-115.2675,81.6944,-166.6616
-164.518,-39.4991,-263.5082,-256.2699,-372.5407,-133.489,-38.58034,223.4624,9.2548,45.4515,144.5196,-24.2523,-394.5006,19.7763,-88.3573,-297.5767,-45.455,-15.6955,-138.2313,-112.6467,82.3477,-165.3537
-170.47390000000001,-49.4738,-275.2912,-265.4312,-376.4559,-140.49779999999998,-46.6419,212.5249,-2.2505999999999986,39.5483,134.5248,-35.4256,-11.471900000000002,12.5706,-96.2222,-306.7406,-56.573800000000006,-27.4899,-149.3746,-124.44030000000001,67.32220000000001,-180.3946
-174.4445,-52.4559,-278.5642,-269.3575,-379.4606,-143.4876,-52.688,208.4416,-6.4894,36.4683,128.4769,-41.52,222.51749999999998,7.330100000000002,-100.81,-310.66790000000003,-60.498000000000005,-33.3872,-153.30759999999998,-128.3715,62.7493,-184.3183
-168.4886,-44.5378,-267.4359,-260.8506,-375.5454,-137.5081,-43.6188,218.5041,3.8049,42.4999,138.4718,-32.378299999999996,-110.473,14.5358,-92.2897,-302.8132,-52.6495,-22.248,-144.7862,-118.5435,75.16159999999999,-168.6235
-166.5033,-38.4707,-263.5082,-257.5787,-373.5422,-133.489,-38.58034,222.4415,9.2548,44.5532,144.5196,-25.2681,-415.5052,18.4662,-87.7019,-298.2313,-46.763099999999994,-14.385000000000002,-140.85320000000002,-111.3363,83.6542,-161.43
-170.47390000000001,-45.463300000000004,-274.6366,-266.74,-375.5454,-139.51760000000002,-44.6265,214.5666,0.7771000000000008,39.5483,137.5168,-33.3941,-137.4993,12.5706,-93.6005,-305.4315,-54.611599999999996,-23.5585,-148.7191,-121.8195,73.20179999999999,-174.50900000000001
-175.5135,-52.4559,-280.528,-272.6294,-378.4591,-144.5169,-51.6803,208.4416,-6.4894,35.4417,128.4769,-41.52,216.4957,6.675000000000001,-100.81,-312.6316,-60.498000000000005,-32.7319,-154.61860000000001,-129.68189999999998,62.7493,-186.28019999999998
-170.47390000000001,-45.463300000000004,-270.70889999999997,-264.7768,-376.4559,-139.51760000000002,-46.6419,215.4416,0.7771000000000008,39.5483,135.4797,-36.4413,5.518099999999997,12.5706,-94.2559,-305.4315,-53.3035,-25.5242,-146.7527,-121.8195,75.16159999999999,-177.7788
-163.449,-37.54524,-261.5444,-256.2699,-371.5391,-132.5088,-38.58034,224.4832,10.4659,44.5532,144.5196,-27.2996,-387.4752,20.4314,-86.3911,-297.5767,-43.492900000000006,-13.7297,-138.2313,-112.6467,96.71979999999999,-161.43
-167.57229999999998,-41.4529,-268.7451,-261.505,-372.5407,-136.4788,-42.6111,218.5041,3.8049,41.47323,140.50894,-31.3626,-254.494,17.156,-89.6681,-301.5041,-46.763099999999994,-19.627,-142.8197,-117.23310000000001,94.76,-167.31560000000002
-172.4592,-50.5021,-276.6004,-268.7031,-376.4559,-143.4876,-51.6803,209.46244,-6.4894,35.4417,130.51409999999998,-41.52,170.4721,12.5706,-98.8438,-308.7043,-55.265699999999995,-32.7319,-150.6856,-127.71629999999999,83.6542,-180.3946
-170.47390000000001,-49.4738,-271.3635,-264.7768,-375.5454,-141.47809999999998,-50.6726,212.5249,-3.4617000000000004,37.495,132.4876,-39.4885,118.4983,14.5358,-94.2559,-303.4678,-52.6495,-29.4557,-148.7191,-124.44030000000001,92.1469,-174.50900000000001
